city,Date,Population Density,Household Density,Open Forest,Moderate Dense Forest,Very Dense Forest,AT_avg,CO_avg,NH3_avg,NO_avg,NO2_avg,NOx_avg,Ozone_avg,PM2.5_avg,PM10_avg,RH_avg,SO2_avg,SR_avg,Temp_avg,WS_avg,Confirmed,Recovered,Deceased
delhi,2021-05-23,11320,2234,8.92,3.8,0.453,28.42,0.822,43.282,18.008,30.27,30.247,36.336,143.576,341.409,55.139,8.996,158.051,26.478,1.314,1416868,1366056,23202
delhi,2021-05-24,11320,2234,8.92,3.8,0.453,29.854,0.847,38.726,16.558,30.238,28.922,46.318,60.6,146.414,44.045,9.838,215.965,28.607,1.669,1418418,1370431,23409
delhi,2021-05-25,11320,2234,8.92,3.8,0.453,31.954,0.903,35.153,18.454,34.974,34.285,52.024,50.905,134.859,37.262,10.186,228.406,30.151,1.615,1419986,1374682,23565
delhi,2021-05-26,11320,2234,8.92,3.8,0.453,32.278,1.166,35.944,30.042,42.375,49.829,41.146,61.838,145.797,37.596,12.211,213.983,30.745,1.097,1421477,1378634,23695
delhi,2021-05-27,11320,2234,8.92,3.8,0.453,33.032,1.041,39.892,25.02,40.964,45.119,39.914,58.914,151.929,40.966,10.721,206.602,31.31,1.206,1422549,1382359,23812
delhi,2021-05-28,11320,2234,8.92,3.8,0.453,32.603,0.918,42.96,16.376,28.081,28.533,38.964,38.27,112.11,51.544,8.269,197.065,30.288,1.95,1423690,1385158,23951
delhi,2021-05-29,11320,2234,8.92,3.8,0.453,32.417,0.763,40.688,16.375,25.514,27.018,37.405,29.924,105.498,49.807,8.374,188.137,30.22,2.37,1424646,1387538,24073
delhi,2021-05-30,11320,2234,8.92,3.8,0.453,31.64,0.842,37.056,16.472,27.443,28.465,37.731,34.487,124.745,50.597,8.163,183.209,29.331,1.846,1425592,1389341,24151
delhi,2021-05-31,11320,2234,8.92,3.8,0.453,33.452,1.004,33.975,22.88,40.322,42.593,33.73,49.642,147.691,43.364,10.169,183.603,31.378,1.059,1426240,1390963,24237
delhi,2021-06-01,11320,2234,8.92,3.8,0.453,28.328,0.879,32.954,17.378,30.728,30.172,40.557,43.44,119.583,62.478,8.354,150.66,26.095,1.71,1426863,1392386,24299
delhi,2021-06-02,11320,2234,8.92,3.8,0.453,31.077,1,37.497,16.641,34.607,31.501,36.77,58.325,133.066,53.307,10.977,184.701,28.875,1.333,1427439,1393673,24402
delhi,2021-06-03,11320,2234,8.92,3.8,0.453,32.187,1.112,38.837,15.082,36.683,31.1,47.418,74.971,166.867,51.53,12.491,179.263,29.912,1.005,1427926,1394731,24447
delhi,2021-06-04,11320,2234,8.92,3.8,0.453,31.979,1.012,42.491,15.179,34.19,30.877,44.55,75.795,169.403,54.423,11.071,175.258,29.704,1.222,1428449,1395892,24497
delhi,2021-06-05,11320,2234,8.92,3.8,0.453,31.012,0.92,43.215,13.863,34.739,29.624,42.096,50.357,126.887,52.907,10.374,187.725,28.832,1.319,1428863,1397575,24557
delhi,2021-06-06,11320,2234,8.92,3.8,0.453,32.516,1.04,42.837,18.093,37.672,34.499,34.675,53.147,159.656,50.884,9.039,204.883,30.171,0.937,1429244,1398764,24591
delhi,2021-06-07,11320,2234,8.92,3.8,0.453,34.277,1.111,42.727,18.267,41.665,36.313,39.596,72.234,197.609,46.861,11.612,196.714,32.121,1.071,1429475,1399640,24627
delhi,2021-06-08,11320,2234,8.92,3.8,0.453,35.366,1.079,40.917,22.381,37.243,37.621,22.294,87.009,355.273,40.891,11.191,176.249,33.638,1.482,1429791,1400161,24668
delhi,2021-06-09,11320,2234,8.92,3.8,0.453,36.622,1.006,38.229,17.662,29.82,31.67,26.679,69.716,292.788,40.377,9.698,185.173,34.092,1.562,1430128,1400913,24704
delhi,2021-06-10,11320,2234,8.92,3.8,0.453,34.752,1.037,41.478,9.964,26.773,22.989,30.202,63.364,201.985,55.071,9.068,171.89,31.348,1.779,1430433,1401473,24748
delhi,2021-06-11,11320,2234,8.92,3.8,0.453,33.356,0.989,42.919,10.119,28.242,25.012,37.463,51.124,169.756,57.921,8.526,180.122,29.964,1.543,1430671,1401977,24772
delhi,2021-06-12,11320,2234,8.92,3.8,0.453,32.79,0.995,46.435,11.085,27.1,22.703,29.871,39.228,106.044,57.822,8.121,167.422,29.415,2.153,1430884,1402474,24800
delhi,2021-06-13,11320,2234,8.92,3.8,0.453,31.698,0.976,41.603,13.599,29.522,27.649,31.141,39.64,94.958,60.918,8.965,151.945,28.361,1.382,1431139,1402850,24823
delhi,2021-06-14,11320,2234,8.92,3.8,0.453,34.043,0.956,38.814,9.562,27.194,23.371,38.463,41.891,106.612,54.675,9.103,202.734,30.921,1.218,1431270,1403205,24839
delhi,2021-06-15,11320,2234,8.92,3.8,0.453,33.492,0.89,38.545,9.35,24.297,21.057,34.025,36.763,120.204,54.773,9.201,180.523,30.037,1.517,1431498,1403569,24851
delhi,2021-06-16,11320,2234,8.92,3.8,0.453,31.544,1.011,37.085,11.146,26.466,22.851,36.617,40.24,93.732,61.298,8.948,140.497,28.164,1.303,1431710,1404085,24876
delhi,2021-06-17,11320,2234,8.92,3.8,0.453,32.377,1.009,40.872,12.284,27.284,23.589,32.383,47.662,104.732,61.507,9.614,171.917,29.104,1.311,1431868,1404428,24886
delhi,2021-06-18,11320,2234,8.92,3.8,0.453,32.158,0.915,40.422,9.719,22.519,20.792,27.111,30.705,70.779,61.943,9.081,173.125,28.844,1.673,1432033,1404688,24900
delhi,2021-06-19,11320,2234,8.92,3.8,0.453,31.564,0.872,38.97,11.669,21.603,19.928,23.328,30.658,69.749,63.955,10.061,175.708,28.257,1.597,1432168,1404889,24907
delhi,2021-06-20,11320,2234,8.92,3.8,0.453,31.085,0.882,36.137,12.676,19.942,18.095,24.144,28.363,58.222,66.963,8.529,161.113,27.677,1.449,1432292,1405287,24914
delhi,2021-06-21,11320,2234,8.92,3.8,0.453,33.595,1.012,38.007,11.604,25.481,23.07,30.914,42.065,91.509,58.96,9.335,193.471,29.987,1.042,1432381,1405460,24925
delhi,2021-06-22,11320,2234,8.92,3.8,0.453,35.756,1.044,41.11,13.226,32.394,30.041,37.9,53.326,154.367,47.262,9.885,183.52,32.252,1.138,1432778,1405927,24933
delhi,2021-06-23,11320,2234,8.92,3.8,0.453,36.074,1.122,47.101,16.987,35.436,36.758,41.968,81.516,256.761,45.441,13.233,187.918,31.253,1.033,1433366,1406629,24940
delhi,2021-06-24,11320,2234,8.92,3.8,0.453,33.667,1.018,45.823,9.066,26.313,23.506,34.553,54.922,144.486,55.634,9.181,160.694,29.009,1.583,1433475,1406760,24948
delhi,2021-06-25,11320,2234,8.92,3.8,0.453,34.004,0.978,43.637,10.45,29.177,27.206,39.367,60.09,182.493,49.713,10.958,184.396,29.398,1.248,1433590,1406958,24952
delhi,2021-06-26,11320,2234,8.92,3.8,0.453,33.209,1.143,43.267,16.161,31.594,33.846,31.156,47.665,139.925,54.758,10.501,169.127,28.932,1.045,1433675,1407116,24961
delhi,2021-06-27,11320,2234,8.92,3.8,0.453,34.822,1.098,47.329,14.557,29.384,29.635,40.436,75.048,188.762,53.591,10.162,165.453,30.179,1.067,1433934,1407401,24965
delhi,2021-06-28,11320,2234,8.92,3.8,0.453,35.632,1.12,45.652,11.891,31.255,29.318,43.093,68.376,166.395,50.891,9.769,174.269,30.803,0.917,1433993,1407473,24967
delhi,2021-06-29,11320,2234,8.92,3.8,0.453,36.838,1.186,46.049,19.022,37.963,39.798,39.207,76.193,214.23,45.265,10.635,193.473,34.148,1.343,1434094,1407592,24971
delhi,2021-06-30,11320,2234,8.92,3.8,0.453,38.241,0.931,45.128,17.52,31.62,35.163,25.343,72.367,325.639,39.05,11.116,184.557,34.925,1.798,1434188,1407832,24977
delhi,2021-07-01,11320,2234,8.92,3.8,0.453,36.901,0.858,40.563,15.645,29.988,30.716,18.375,65.845,263.174,40.69,11.518,20.738,32.012,1.211,1434281,1407943,24981
kolkata,2020-05-01,24306,5197,0.54,0,0,25.56,0.289,12.526,3.823,8.269,12.136,37.689,10.319,25.136,83.84,5.884,132.889,25.36,0.643,184,0,0
kolkata,2020-05-02,24306,5197,0.54,0,0,25.986,0.393,12.479,4.146,10.671,14.859,30.377,17.39,33.143,83.493,5.571,159.488,25.745,0.299,184,0,0
kolkata,2020-05-03,24306,5197,0.54,0,0,27.456,0.384,13.04,3.943,9.26,13.246,42.18,18.201,33.541,78.171,5.804,160.406,27.645,0.291,635,95,87
kolkata,2020-05-04,24306,5197,0.54,0,0,28.694,0.376,12.356,3.956,9.603,13.607,32.48,21.603,41.944,81.05,5.231,141.535,28.785,0.344,659,109,87
kolkata,2020-05-05,24306,5197,0.54,0,0,29.188,0.336,11.314,3.82,8.486,12.347,32.607,17.35,35.88,78.634,5.697,158.489,29.18,0.547,700,136,92
kolkata,2020-05-06,24306,5197,0.54,0,0,26.992,0.369,11.194,3.836,10.713,14.593,42.813,13.187,28.367,82.117,6.877,160.806,26.955,0.427,754,136,94
kolkata,2020-05-07,24306,5197,0.54,0,0,28.504,0.314,11.067,3.88,9.18,13.104,43.074,16.306,34.164,76.016,5.913,171.596,28.285,0.494,783,149,99
kolkata,2020-05-08,24306,5197,0.54,0,0,28.912,0.346,11.469,3.803,8.081,11.933,51.066,16.397,33.856,74.041,6.326,180.708,28.74,0.639,846,167,107
kolkata,2020-05-09,24306,5197,0.54,0,0,31.314,0.357,11.3,3.831,8.189,12.063,49.111,20.787,44.276,68.216,5.48,197.958,31.45,0.46,911,199,116
kolkata,2020-05-10,24306,5197,0.54,0,0,30.124,0.409,11.698,4.776,9.206,13.886,41.321,31.131,56.715,75.629,6.911,184.947,28.011,0.618,948,208,126
kolkata,2020-05-11,24306,5197,0.54,0,0,28.56,0.454,11.721,4.855,11.461,16.223,53.505,30.72,55.274,71.564,7.487,165.366,25.561,0.443,1002,252,129
kolkata,2020-05-12,24306,5197,0.54,0,0,30.836,0.509,11.411,8.636,15.875,23.767,57.591,41.484,78.319,68.903,11.149,177.024,25.977,0.492,1041,292,135
kolkata,2020-05-13,24306,5197,0.54,0,0,30.894,0.442,11.462,8.35,13.448,21.047,39.414,38.697,73.454,68.693,10.126,174.088,25.977,0.702,1126,341,140
kolkata,2020-05-14,24306,5197,0.54,0,0,30.81,0.422,11.301,8.346,12.659,20.264,31.184,34.267,64.803,75.532,8.082,177.55,25.977,0.745,1157,386,146
kolkata,2020-05-15,24306,5197,0.54,0,0,31.026,0.429,11.092,8.404,12.524,20.188,29.1,31.952,57.799,74.353,7.779,168.306,25.977,0.795,1200,426,151
kolkata,2020-05-16,24306,5197,0.54,0,0,31.306,0.429,11.017,8.328,12.477,20.067,30.171,31.281,57.33,75.679,7.492,169.77,25.977,0.774,1265,444,154
kolkata,2020-05-17,24306,5197,0.54,0,0,31.36,0.435,10.968,8.346,12.539,20.138,29.821,30.809,57.72,73.692,7.533,162.633,25.977,0.707,1311,478,160
kolkata,2020-05-18,24306,5197,0.54,0,0,31.436,0.439,10.955,8.584,12.979,20.821,24.936,31.935,58.554,70.229,6.705,166.061,25.977,0.705,1372,501,165
kolkata,2020-05-19,24306,5197,0.54,0,0,28.58,0.359,10.579,7.495,10.733,17.625,23.953,16.262,33.976,81.928,5.003,99.301,26.386,0.877,1433,525,169
kolkata,2020-05-20,24306,5197,0.54,0,0,24.682,0.351,10.98,7.377,10.177,16.95,33.823,15.895,34.726,93.924,5.683,85.441,25.091,2.306,1502,538,169
kolkata,2020-05-21,24306,5197,0.54,0,0,25.093,0.424,10.688,7.5,11.24,18.138,28.261,13.588,35.895,88.533,5.471,96.916,24.761,1.235,1549,568,172
kolkata,2020-05-22,24306,5197,0.54,0,0,27.597,0.457,11.208,4.933,9.799,14.639,28.295,26.829,54.015,81.468,5.854,160.264,27.446,1.242,1570,576,176
kolkata,2020-05-23,24306,5197,0.54,0,0,29.275,0.404,11.489,4.795,8.352,13.053,28.726,29.665,73.881,79.631,5.649,159.89,27.961,1.014,1613,608,178
kolkata,2020-05-24,24306,5197,0.54,0,0,29.203,0.413,11.763,4.743,7.985,12.63,29.165,26.958,70.174,80.418,6.641,146.527,27.966,1.433,1665,652,180
kolkata,2020-05-25,24306,5197,0.54,0,0,29.079,0.396,11.731,4.705,8.086,12.697,26.569,25.042,70.985,80.021,6.899,125.123,27.896,1.614,1693,683,184
kolkata,2020-05-26,24306,5197,0.54,0,0,28.871,0.406,10.985,4.835,8.328,13.067,23.255,24.044,66.375,80.107,7.859,125.966,27.766,1.788,1751,715,186
kolkata,2020-05-27,24306,5197,0.54,0,0,28.009,0.281,8.041,3.971,6.084,10.099,24.857,13.101,32.771,80.853,6.259,122.627,28.625,1.736,1808,760,191
kolkata,2020-05-28,24306,5197,0.54,0,0,24.689,0.471,10.615,5.216,12.861,17.984,31.949,24.015,48.538,86.655,6.789,102.461,25.186,0.798,1902,787,194
kolkata,2020-05-29,24306,5197,0.54,0,0,28.571,0.424,11.582,5.017,10.595,15.519,34.388,26.028,54.377,77.433,7.19,167.856,27.521,0.808,1973,829,196
kolkata,2020-05-30,24306,5197,0.54,0,0,29.003,0.394,13.245,4.956,9.462,14.33,32.115,23.309,51.524,76.33,6.6,160.05,27.836,0.988,2053,871,202
kolkata,2020-05-31,24306,5197,0.54,0,0,28.635,0.433,13.022,4.893,10.198,14.996,35.086,23.288,48.838,75.364,6.976,153.391,27.621,0.816,2125,902,209
kolkata,2020-06-01,24306,5197,0.54,0,0,28.271,0.343,11.903,4.29,9.97,14.306,29.011,12.251,32.543,80.246,6.627,146.459,28.415,1.049,2179,925,214
kolkata,2020-06-02,24306,5197,0.54,0,0,28.665,0.337,10.834,5.821,10.661,14.804,33.05,12.667,33.841,78.563,7.441,173.063,28.975,1.173,2295,970,222
kolkata,2020-06-03,24306,5197,0.54,0,0,29.381,0.351,11.726,11.871,14.549,16.961,39.007,14.693,34.134,76.342,8.541,186.511,29.835,1.093,2394,970,229
kolkata,2020-06-04,24306,5197,0.54,0,0,29.883,0.329,10.813,4.965,9.983,14.856,28.63,15.726,35.751,78.559,7.376,171.457,30.415,1.211,2488,996,234
kolkata,2020-06-05,24306,5197,0.54,0,0,29.671,0.316,9.753,5.353,9.211,12.151,30.423,11.437,28.64,78.132,6.847,183.379,30.16,1.437,2589,1038,238
kolkata,2020-06-06,24306,5197,0.54,0,0,30.683,0.364,10.507,10.204,13.584,15.441,40.386,16.237,49.761,73.565,6.897,158.587,31.545,0.957,2684,1073,247
kolkata,2020-06-07,24306,5197,0.54,0,0,28.959,0.397,8.724,4.87,10.923,13.181,40.18,23.454,54.55,81.329,6.121,133.22,29.5,0.716,2758,1116,254
kolkata,2020-06-08,24306,5197,0.54,0,0,29.017,0.431,8.589,5.21,14.654,18.094,31.191,23.457,51.724,81.505,10.557,161.569,29.58,0.506,2886,1155,260
kolkata,2020-06-09,24306,5197,0.54,0,0,30.195,0.347,9.16,4.211,9.466,13.68,26.311,19.33,42.266,77.377,34.15,169.217,30.905,0.656,3018,1205,265
kolkata,2020-06-10,24306,5197,0.54,0,0,29.301,0.34,8.437,4.196,9.237,13.573,33.854,13.21,34.314,79.729,23.809,146.226,30.12,0.976,3128,1221,275
kolkata,2020-06-11,24306,5197,0.54,0,0,27.775,0.376,8.143,3.991,9.503,13.674,21.741,6.764,21.509,88.9,6.48,106.124,27.94,0.86,3245,1303,279
kolkata,2020-06-12,24306,5197,0.54,0,0,26.909,0.37,8.466,3.886,11.043,15.106,21.904,8.309,22.174,93.37,6.671,90.793,27.06,0.897,3356,1323,283
kolkata,2020-06-13,24306,5197,0.54,0,0,27.773,0.371,8.627,3.72,9.61,13.487,23.686,9.22,26.333,91.042,6.389,107.161,28.12,0.791,3514,1381,287
kolkata,2020-06-14,24306,5197,0.54,0,0,27.247,0.357,8.373,3.569,8.603,12.279,20.151,9.74,25.341,93.392,6.256,99.874,27.48,0.667,3672,1412,293
kolkata,2020-06-15,24306,5197,0.54,0,0,27.907,0.369,9.257,3.779,10.18,13.767,21.229,11.661,31.849,88.892,4.757,121.607,28.28,0.847,3776,1486,297
kolkata,2020-06-16,24306,5197,0.54,0,0,27.479,0.361,8.549,3.781,10.9,14.507,23.757,10.199,27.017,90.842,5.446,124.187,27.915,0.78,3946,1548,301
kolkata,2020-06-17,24306,5197,0.54,0,0,28.015,0.381,9.52,3.917,12.679,16.773,21.977,14.227,41.053,88.397,5.311,116.924,28.46,1.109,4089,1598,308
kolkata,2020-06-18,24306,5197,0.54,0,0,28.265,0.369,9.454,3.761,12.237,16.034,25.171,15.49,40.309,87.577,5.689,115.101,28.75,1.069,4269,1780,316
kolkata,2020-06-19,24306,5197,0.54,0,0,28.557,0.384,10.244,4.129,11.343,15.514,25.13,17.666,44.959,86.206,5.843,125.641,29.095,1,4400,1866,322
kolkata,2020-06-20,24306,5197,0.54,0,0,28.509,0.34,11.493,4.097,8.031,12.176,18.676,10.661,33.899,85.659,5.456,141.839,29.085,1.014,4527,2166,323
kolkata,2020-06-21,24306,5197,0.54,0,0,27.745,0.35,11.547,3.973,7.39,11.411,25.596,9.504,27.777,89.899,5.757,112.333,28.015,0.861,4653,2367,329
kolkata,2020-06-22,24306,5197,0.54,0,0,28.317,0.354,11.57,4.129,9.067,13.244,26.836,13.819,37.644,86.912,5.396,140.657,28.74,1.059,4734,2394,336
kolkata,2020-06-23,24306,5197,0.54,0,0,28.617,0.369,11.289,4.351,9.606,13.994,21.61,16.033,43.396,86.43,4.613,116.264,29.195,0.906,4815,2599,339
kolkata,2020-06-24,24306,5197,0.54,0,0,29.875,0.35,11.32,5.831,9.327,14.124,22.896,16.746,50.586,79.25,5.924,196.311,30.425,1.339,4970,2732,345
kolkata,2020-06-25,24306,5197,0.54,0,0,29.769,0.366,12.909,11.743,15.133,25.784,22.02,21.324,51.763,76.949,8.317,178.052,30.3,1.316,5133,2928,351
kolkata,2020-06-26,24306,5197,0.54,0,0,29.107,0.329,11.469,8.537,9.463,18.047,22.53,9.441,28.121,78.465,8.056,164.285,29.42,1.451,5261,3014,354
kolkata,2020-06-27,24306,5197,0.54,0,0,27.777,0.349,10.163,8.32,13.266,20.965,23.406,7.886,24.536,86.802,5.72,114.247,27.845,1.28,5402,3123,359
kolkata,2020-06-28,24306,5197,0.54,0,0,26.86,0.402,10.501,9.496,16.739,25.611,29.495,15.912,35.487,87.334,7.063,140.707,27.21,0.85,5573,3270,366
kolkata,2020-06-29,24306,5197,0.54,0,0,27.763,0.456,8.867,6.69,39.806,46.484,30.739,15.036,33.829,89.137,6.51,105.269,27.86,0.626,5753,3609,372
kolkata,2020-06-30,24306,5197,0.54,0,0,29.119,0.359,12.684,8.521,14.56,22.184,24.54,13.666,34.933,83.015,5.696,151.054,29.495,1.074,5984,3753,379
kolkata,2020-07-01,24306,5197,0.54,0,0,29.865,0.373,12.167,5.783,11.067,16.817,25.99,11.356,32.893,78.043,6.729,189.874,30.66,1.281,6222,3878,386
kolkata,2020-07-02,24306,5197,0.54,0,0,26.757,0.371,11.59,5.699,12.971,18.711,26.974,11.759,33.981,72.109,8.119,208.297,30.97,1.276,6440,4040,394
kolkata,2020-07-03,24306,5197,0.54,0,0,23.573,0.397,10.84,6.5,11.713,18.203,22.07,10.647,27.687,68.84,7.244,134.684,30.47,0.884,6622,4142,402
kolkata,2020-07-04,24306,5197,0.54,0,0,28.294,0.34,11.539,6.33,12.446,18.679,20.06,10.92,51.51,83.446,8.284,136.639,29.44,0.759,6864,4307,410
kolkata,2020-07-05,24306,5197,0.54,0,0,27.404,0.33,11.969,5.872,11.539,17.313,22.24,16.75,50.466,88.467,8.963,84.916,28.115,0.929,7108,4402,418
kolkata,2020-07-06,24306,5197,0.54,0,0,27.549,0.363,17.169,9.491,14.154,23.689,26.379,16.637,50.301,90.867,8.41,122.279,27.96,0.827,7389,4546,428
kolkata,2020-07-07,24306,5197,0.54,0,0,28.355,0.386,13.061,6.976,13.887,20.909,32.103,21.987,56.96,89.636,9.17,112,28.665,0.736,7680,4690,438
kolkata,2020-07-08,24306,5197,0.54,0,0,29.021,0.409,11.916,6.396,16.23,21.924,33.273,29.635,70.284,85.903,11.057,128.583,29.49,0.852,8046,4788,444
kolkata,2020-07-09,24306,5197,0.54,0,0,29.541,0.389,10.073,5.666,11.505,17.079,30.839,25.128,65.463,84.906,10.251,146.357,29.495,1.063,8368,5001,457
kolkata,2020-07-10,24306,5197,0.54,0,0,30.223,0.361,45.659,23.343,33.716,33.104,34.506,19.657,50.24,80.279,10.444,167.96,30.195,1.367,8742,5205,470
kolkata,2020-07-11,24306,5197,0.54,0,0,28.519,0.379,9.049,5.969,11.429,17.314,31.931,21.74,59.896,87.739,9.439,112.562,28.585,1.032,9154,5388,486
kolkata,2020-07-12,24306,5197,0.54,0,0,29.487,0.371,9.028,5.279,10.676,15.863,41.551,27.654,67.514,84.892,11.546,129.163,29.56,0.925,9608,5541,499
kolkata,2020-07-13,24306,5197,0.54,0,0,28.429,0.52,9.256,5.726,13.332,18.95,33.422,33.868,65.494,86.421,13.356,103.546,27.326,0.689,10026,5722,509
kolkata,2020-07-14,24306,5197,0.54,0,0,29.249,0.369,9.563,5.539,10.759,16.204,38.856,21.448,45.902,81.05,9.259,217.992,31.335,0.839,10550,5921,516
kolkata,2020-07-15,24306,5197,0.54,0,0,28.481,0.449,9.653,6.199,11.683,17.787,27.165,25.613,37.385,85.093,7.889,118.936,27.236,0.858,10975,6146,525
kolkata,2020-07-16,24306,5197,0.54,0,0,29.421,0.351,9.766,5.922,9.736,15.567,26.531,15.981,21.501,81.467,7.839,238.092,30.075,0.927,11471,6422,537
kolkata,2020-07-17,24306,5197,0.54,0,0,29.663,0.356,10.228,5.716,9.388,15.017,32.266,8.627,38.98,79.357,7.87,208.239,30.605,1.119,12034,6713,549
kolkata,2020-07-18,24306,5197,0.54,0,0,30.071,0.389,9.419,5.642,9.421,14.969,35.42,11.614,47.126,79.237,10.401,213.596,31.19,1.484,12682,6966,561
kolkata,2020-07-19,24306,5197,0.54,0,0,29.593,0.459,10.551,8.717,13.357,21.337,29.696,25.609,67.018,80.485,8.762,145.011,25.977,1.019,13344,7493,576
kolkata,2020-07-20,24306,5197,0.54,0,0,29.045,0.411,9.311,6.593,11.911,18.416,25.951,17.543,53.676,86.153,8.104,131.719,29.11,1.096,13989,7888,592
kolkata,2020-07-21,24306,5197,0.54,0,0,28.307,0.419,9.279,5.985,11.858,17.696,25.936,16.429,52.443,90.146,8.051,77.994,27.89,0.929,14640,8408,608
kolkata,2020-07-22,24306,5197,0.54,0,0,28.235,0.437,9.211,6.19,14.358,20.383,27.437,19.83,51.674,90.513,8.906,88.539,27.76,0.639,15332,9022,623
kolkata,2020-07-23,24306,5197,0.54,0,0,26.781,0.371,9.279,5.552,9.441,14.906,35.24,12.816,40.967,92.755,6.999,73.426,26.16,0.653,16127,9577,642
kolkata,2020-07-24,24306,5197,0.54,0,0,28.119,0.413,9.283,6.296,14.263,20.45,28.661,17.943,51.206,90.472,9.026,102.137,27.85,0.589,16826,10183,658
kolkata,2020-07-25,24306,5197,0.54,0,0,29.211,0.336,9.138,5.887,10.201,16,30.936,16.077,48.306,83.95,10.887,157.953,29.17,0.72,17553,10836,669
kolkata,2020-07-26,24306,5197,0.54,0,0,30.223,0.363,9.175,5.772,10.135,15.811,36.967,19.05,53.513,82.67,10.193,146.184,30.41,0.699,18201,11349,686
kolkata,2020-07-27,24306,5197,0.54,0,0,29.211,0.47,8.702,7.506,17.253,24.683,32.344,27.513,62.67,88.185,9.043,107.076,29.35,0.534,18753,11891,696
kolkata,2020-07-28,24306,5197,0.54,0,0,29.331,0.45,8.052,7.132,15.545,22.616,33.037,27.781,54.421,86.546,8.169,118.694,29.115,0.653,19531,12492,706
kolkata,2020-07-29,24306,5197,0.54,0,0,28.397,0.37,8.565,6.232,8.138,13.974,20.609,13.219,32.349,88.843,6.349,104.276,28.115,0.709,20219,13169,723
kolkata,2020-07-30,24306,5197,0.54,0,0,29.839,0.343,8.611,7.105,9.298,15.98,20.484,8.754,26.474,82.03,7.38,164.163,29.825,0.677,20969,13808,739
kolkata,2020-07-31,24306,5197,0.54,0,0,29.699,0.37,6.987,5.887,9.633,15.26,16.731,8.266,28.276,82.895,6.26,165.764,29.775,0.617,21639,14506,760
kolkata,2020-08-01,24306,5197,0.54,0,0,30.019,0.381,7.316,5.853,8.634,14.177,24.161,8.254,24.934,82.13,6.467,149.317,30.73,0.606,22353,15089,779
kolkata,2020-08-02,24306,5197,0.54,0,0,30.057,0.443,7.067,5.411,10.127,15.351,32.886,16.549,36.27,84.79,6.761,124.821,30.745,0.763,23062,15666,799
kolkata,2020-08-03,24306,5197,0.54,0,0,30.539,0.583,6.917,5.03,13.78,18.397,48.976,39.883,75.183,82.512,7.846,137.434,31.075,0.534,23818,16197,820
kolkata,2020-08-04,24306,5197,0.54,0,0,26.909,0.717,9.874,6.254,17.654,24.03,18.667,25.28,48.77,94.7,6.561,37.971,26.415,0.467,24537,16966,835
kolkata,2020-08-05,24306,5197,0.54,0,0,27.207,0.443,11.279,4.246,10.49,8.954,32.996,6.391,17.907,94.262,5.909,70.687,27.03,0.994,25202,17561,860
kolkata,2020-08-06,24306,5197,0.54,0,0,27.103,0.519,8.866,5.423,10.729,15.637,28.304,7.931,34.192,93.936,4.794,82.456,26.94,0.674,25882,18109,887
kolkata,2020-08-07,24306,5197,0.54,0,0,28.781,0.483,8.766,5.02,10.14,15.196,30.947,15.136,43.094,89.449,6.763,131.487,28.815,0.609,26557,18706,907
kolkata,2020-08-08,24306,5197,0.54,0,0,29.273,0.439,7.831,4.37,6.766,10.514,35.137,17.533,40.649,88.749,7.831,115.614,29.18,0.504,27241,19334,927
kolkata,2020-08-09,24306,5197,0.54,0,0,28.811,0.429,9.7,4.493,6.241,10.514,30.554,11.184,29.246,86.873,7.407,163.024,28.96,0.739,27856,19867,948
kolkata,2020-08-10,24306,5197,0.54,0,0,29.233,0.409,10.43,5.279,8.453,13.54,23.986,9.326,27.73,84.97,7.739,156.999,29.96,0.816,28474,20713,962
kolkata,2020-08-11,24306,5197,0.54,0,0,29.549,0.447,9.613,4.837,8.891,13.627,34.087,13.179,34.624,85.02,7.199,146.893,29.91,0.846,29185,21590,980
kolkata,2020-08-12,24306,5197,0.54,0,0,29.639,0.466,8.386,5.101,11.129,16.216,34.997,15.044,38.699,84.663,5.543,106.126,29.87,0.781,29804,22170,999
